2025-07-02 10:09:17.783 [main] INFO  com.datacenter.extract.ExtractServiceApplication - Starting ExtractServiceApplication using Java 17.0.6 with PID 66761 (/Users/admin/workspace/AGENT/extract-service/target/classes started by admin in /Users/admin/workspace/AGENT/extract-service)
2025-07-02 10:41:28.620 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: celebrity
2025-07-02 10:41:28.621 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 20，处理模式: 直接处理
2025-07-02 10:41:28.621 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:41:28.621 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 周杰伦在《不能说的秘密》中担任导演和主演, 数量: 0
2025-07-02 10:41:28.621 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.EntityDisambiguationService - ✅ 实体消歧义完成 - 融合: 0, 新增: 0
2025-07-02 10:41:28.621 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:41:28.621 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:41:28.622 [ForkJoinPool.commonPool-worker-2] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:41:28.623 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104128.json
2025-07-02 10:41:28.623 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:28.623 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424088617_7f3f, Duration: 6ms
2025-07-02 10:41:28.623 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 6ms
2025-07-02 10:41:28.624 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:41:28.624 [ForkJoinPool.commonPool-worker-1] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:41:28.624 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104128.json
2025-07-02 10:41:28.625 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:28.625 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:41:29.630 [reactor-http-nio-2] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: triples, KG模式: fusion, 文本长度: 36
2025-07-02 10:41:29.631 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: triples, KG模式: fusion, 数量: 1
2025-07-02 10:41:29.631 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424089631_64a, KgMode: fusion, TextLength: 36
2025-07-02 10:41:29.632 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 36 字符
2025-07-02 10:41:29.632 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:41:29.634 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: triples
2025-07-02 10:41:29.634 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 36，处理模式: 直接处理
2025-07-02 10:41:29.634 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: triples
2025-07-02 10:41:29.635 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.RelationValidationService - 🔗 开始关系验证 - 类型: triples, 关系数量: 0
2025-07-02 10:41:29.635 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.RelationValidationService - ✅ 关系验证完成 - 有效: 0, 融合: 0, 无效: 0
2025-07-02 10:41:29.635 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:41:29.635 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:41:29.636 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104129.json
2025-07-02 10:41:29.637 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:29.637 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424089631_64a, Duration: 6ms
2025-07-02 10:41:29.637 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 6ms
2025-07-02 10:41:29.637 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:41:29.637 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104129.json
2025-07-02 10:41:29.638 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:29.638 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:41:30.645 [reactor-http-nio-2] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: triples, KG模式: fusion, 文本长度: 9
2025-07-02 10:41:30.646 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: triples, KG模式: fusion, 数量: 1
2025-07-02 10:41:30.646 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424090646_4ab5, KgMode: fusion, TextLength: 9
2025-07-02 10:41:30.646 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 9 字符
2025-07-02 10:41:30.646 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:41:30.648 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: triples
2025-07-02 10:41:30.648 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 9，处理模式: 直接处理
2025-07-02 10:41:30.648 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: triples
2025-07-02 10:41:30.648 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.RelationValidationService - 🔗 开始关系验证 - 类型: triples, 关系数量: 0
2025-07-02 10:41:30.648 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.RelationValidationService - ✅ 关系验证完成 - 有效: 0, 融合: 0, 无效: 0
2025-07-02 10:41:30.648 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:41:30.648 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:41:30.649 [reactor-http-nio-4] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: fusion, 文本长度: 10
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: fusion, 数量: 1
2025-07-02 10:41:30.649 [reactor-http-nio-3] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: work, KG模式: fusion, 文本长度: 11
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424090649_db0d, KgMode: fusion, TextLength: 10
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-3] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: work, KG模式: fusion, 数量: 1
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 10 字符
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424090649_fb2f, KgMode: fusion, TextLength: 11
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 11 字符
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:41:30.649 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104130.json
2025-07-02 10:41:30.650 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:30.650 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424090646_4ab5, Duration: 4ms
2025-07-02 10:41:30.650 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 4ms
2025-07-02 10:41:30.650 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:41:30.650 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: celebrity
2025-07-02 10:41:30.650 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 10，处理模式: 直接处理
2025-07-02 10:41:30.650 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:41:30.650 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: work
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 徐峥主演《人在囧途》, 数量: 0
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 11，处理模式: 直接处理
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: work
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.EntityDisambiguationService - ✅ 实体消歧义完成 - 融合: 0, 新增: 0
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 冯小刚执导《非诚勿扰》, 数量: 0
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104130.json
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.EntityDisambiguationService - ✅ 实体消歧义完成 - 融合: 0, 新增: 0
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-3] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_work.json
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:41:30.651 [ForkJoinPool.commonPool-worker-2] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104130.json
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_104130.json
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424090649_db0d, Duration: 3ms
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 3ms
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-2] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:30.652 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104130.json
2025-07-02 10:41:30.653 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424090649_fb2f, Duration: 4ms
2025-07-02 10:41:30.653 [ForkJoinPool.commonPool-worker-3] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 4ms
2025-07-02 10:41:30.653 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:41:30.653 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:30.653 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:41:30.653 [ForkJoinPool.commonPool-worker-3] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_work.json
2025-07-02 10:41:30.654 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_104130.json
2025-07-02 10:41:30.654 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:41:30.654 [ForkJoinPool.commonPool-worker-3] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:42:44.902 [reactor-http-nio-5] INFO  c.d.extract.controller.AsyncExtractController - 🔧 收到MCP同步提取请求 - 类型: triples, 文本长度: 24
2025-07-02 10:42:44.902 [reactor-http-nio-5] INFO  com.datacenter.extract.service.ExtractMcpService - 📝 开始同步文本提取 - 类型: triples, 文本长度: 24
2025-07-02 10:42:44.903 [reactor-http-nio-5] INFO  com.datacenter.extract.service.ExtractMcpService - ✅ 单个文本提取成功 - 类型: triples, 耗时: 1ms
2025-07-02 10:42:45.916 [reactor-http-nio-5] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebritycelebrity, KG模式: fusion, 文本长度: 22
2025-07-02 10:42:45.916 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebritycelebrity, KG模式: fusion, 数量: 1
2025-07-02 10:42:45.917 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424165917_3444, KgMode: fusion, TextLength: 22
2025-07-02 10:42:45.917 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebritycelebrity, 数据长度: 292
2025-07-02 10:42:45.918 [ForkJoinPool.commonPool-worker-1] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebritycelebrity.json
2025-07-02 10:42:45.919 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebritycelebrity_20250702_104245.json
2025-07-02 10:42:45.919 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:45.919 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424165917_3444, Duration: 2ms
2025-07-02 10:42:45.920 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 2ms
2025-07-02 10:42:45.920 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebritycelebrity, 数据长度: 292
2025-07-02 10:42:45.920 [ForkJoinPool.commonPool-worker-2] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebritycelebrity.json
2025-07-02 10:42:45.920 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebritycelebrity_20250702_104245.json
2025-07-02 10:42:45.921 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:45.921 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:42:46.924 [reactor-http-nio-5] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: triples, KG模式: fusion, 文本长度: 20
2025-07-02 10:42:46.924 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: triples, KG模式: fusion, 数量: 1
2025-07-02 10:42:46.924 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424166924_4a5c, KgMode: fusion, TextLength: 20
2025-07-02 10:42:46.925 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:42:46.925 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104246.json
2025-07-02 10:42:46.926 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:46.926 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424166924_4a5c, Duration: 2ms
2025-07-02 10:42:46.926 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 2ms
2025-07-02 10:42:46.926 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:42:46.926 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104246.json
2025-07-02 10:42:46.926 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:46.926 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:42:47.938 [reactor-http-nio-5] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: work, KG模式: batch, 文本长度: 31
2025-07-02 10:42:47.938 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: work, KG模式: batch, 数量: 1
2025-07-02 10:42:47.938 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:42:47.939 [ForkJoinPool.commonPool-worker-2] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_work.json
2025-07-02 10:42:47.939 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_104247.json
2025-07-02 10:42:47.940 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:47.940 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:42:48.951 [reactor-http-nio-5] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: fusion, 文本长度: 20
2025-07-02 10:42:48.951 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: fusion, 数量: 1
2025-07-02 10:42:48.951 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424168951_a2c0, KgMode: fusion, TextLength: 20
2025-07-02 10:42:48.952 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:42:48.952 [ForkJoinPool.commonPool-worker-1] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:42:48.953 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104248.json
2025-07-02 10:42:48.954 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:48.954 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424168951_a2c0, Duration: 3ms
2025-07-02 10:42:48.954 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 3ms
2025-07-02 10:42:48.954 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:42:48.954 [ForkJoinPool.commonPool-worker-2] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:42:48.955 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104248.json
2025-07-02 10:42:48.956 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:48.956 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:42:49.964 [reactor-http-nio-5] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: triples, KG模式: fusion, 文本长度: 36
2025-07-02 10:42:49.964 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: triples, KG模式: fusion, 数量: 1
2025-07-02 10:42:49.965 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424169965_6c0f, KgMode: fusion, TextLength: 36
2025-07-02 10:42:49.965 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:42:49.966 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104249.json
2025-07-02 10:42:49.967 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
